constant,2019-02-19,2019-03-21,2019-03-26,2019-03-31,2019-04-25,2019-04-28,2019-04-30,2019-05-15,2019-05-20,2019-05-25,2019-05-28,2019-05-30,2019-06-07,2019-06-09,2019-06-14,2019-07-04,2019-07-19,2019-07-29,2019-08-03,2019-08-08,2019-08-13,2019-08-18,2019-08-28,2019-09-02,2019-09-12,2019-09-15,2019-09-20,2019-09-22,2019-09-30,2019-10-02,2019-10-07,2019-10-12,system:index,number,type
,0.04090187719395179,0.017318265375855575,0.021231811923451124,0.005137679696119984,,,0.010035853482077186,0.02001234863626886,,,,0.0063067529645236785,,0.0073672042535439086,0.030740959441527934,0.026891968579770633,0.014313508063936404,0.004336797744052201,0.022214638270968364,4.526698533121025E-4,0.019893266224658167,0.013168393515880719,0.010209716504939839,0.02222268303921259,0.023013525784316053,,,0.0363179468590584,,0.018359046103318524,0.02787664154333976,,0,0,TT
,0.009501961745162086,0.015401274613992913,0.03643075714015071,0.02657887321362851,,,0.16250584088155393,0.2426721285969083,,,,0.25950595328239134,,0.20471036032116985,0.21665776889077118,0.15755627009646303,0.11986723168205136,0.1009140793670336,0.12288606320606198,0.11276887311332705,0.13133298162569731,0.12441923529181999,0.11493036190259488,0.13627430189223771,0.1361137094364334,,,0.13914122316195743,,0.12064360323531863,0.12351402904277083,,1,1,TT
,0.00949377078372207,0.005122325806586599,0.02512396423506858,0.011979607060623725,,,0.09954203292042912,0.19393917020419593,,,,0.25134131858973663,,0.2211469493685084,0.22120893447313322,0.18887809648913434,0.12417441266020461,0.09218176886449403,0.11768674413679218,0.11070566226807431,0.1325880161249648,0.13548897434351562,0.12234079791585724,0.14288268831450607,0.1442834960813618,,,0.14888452108488182,,0.1346166250882944,0.12455690446465487,,2,2,TT
,0.009991366819881565,0.006078085589348412,0.025087006872344327,0.01247752200791486,,,,0.19783297622799054,,,,0.2603676744533847,,0.22418312550101976,0.22096401162154855,0.18115497046352816,0.11781371243504352,0.08471486047202705,0.1092046780117378,0.10091946514707392,0.12333438923836418,0.12281447659371228,0.10571322052122194,0.12831123936350705,0.1285962702594571,,,0.1430485328910831,,0.11554077040610275,0.1175974634546272,,3,3,TT
,0.01002232150601467,0.00612746570949177,0.026122491383078855,0.013380709285306637,,,,0.2093011822146721,,,,0.2664640585435834,,0.2291566896119871,0.22524922868677769,0.18091865765394216,0.11462851507931944,0.08251114646618066,0.10800807207475555,0.09826149320507462,0.12164232666618684,0.11083665760339809,0.09415827469202422,0.11964322274972997,0.1215376057652843,,,0.13035196304917476,,0.09520517795855821,0.10131614053212658,,4,4,TT
,0.012341895148965764,0.00856678882598925,0.030440812364231577,0.01784560069050133,,,0.18757299696332633,0.20854030686168928,,,,0.2588556131992639,,0.2224540907899762,0.22435278702826064,0.17747692202717244,0.11936544436318491,0.09103324712677587,0.11981948763819729,0.11010746758686826,0.1302029747800079,0.1168956886347358,0.10426982754031114,0.13114907430511855,0.13892499690839194,,,0.14347687962005495,,0.11271216372063937,0.11283985533219457,,5,5,TT
,0.012427552242396289,0.01042524377713541,0.032934093525249404,0.02091016420510669,,,0.10967059602757871,0.20548413978225666,,,,0.2567130691426467,,0.22311093870216508,0.22391437626638158,0.18676808329571973,0.12257415144637418,0.09805742501233365,0.12934825698402225,0.12646670601310742,0.14688355639105044,0.13501084415430498,0.13136959546626356,0.15683388148929112,0.16542636133395078,,,0.1748854014084392,,0.15774705372573633,0.15899240925759012,,6,6,TT
,0.011953829887452597,0.003158822981344435,0.020262765137730242,0.006102238700886713,,,0.04246506853937573,0.13775867408589706,,,,0.1748163183421925,,0.21218223005285677,0.23004177188486158,0.1430693004745206,0.10397955024124704,0.08350866060843305,0.11072074118441334,0.10401052949217801,0.12352290968826349,0.11086009253977987,0.09530345676722882,0.12051681153160243,0.11660318667592706,,,0.13539679678945332,,0.10129377002597714,0.10896033323217454,,7,7,TT
,0.012077469197785023,0.004994334004088528,0.024661191402482355,0.00998877822411118,,,0.03782211252461192,0.13338610928596062,,,,0.22026319887104406,,0.17303683113273105,0.17550169470484453,0.08237422110248768,0.01733056741859191,0.0022096952617282114,0.021216340237914296,0.005360550391528271,0.024009900323747932,0.011174813785749759,0.006112106231053058,0.023974747607716528,0.02296245578000388,,,0.043419953556119356,,0.021972681308983392,0.020099533019298923,,8,8,TT
,0.011112946541137099,0.003171849306479401,0.023692015656994254,0.009478847955934984,,,0.03955862482902165,0.1259428895697547,,,,0.22377905110546276,,0.16487648131498264,0.17230560759488397,0.10286100643737073,0.019044656744784318,0.0034146268619098565,0.023906165710404954,0.007260612084854202,0.02682673704884857,0.01317499936890149,0.0053877216883392726,0.025835187015455455,0.021932758876494627,,,0.04451449089279559,,0.022013256037916543,0.020033615485176084,,9,9,TT
,0.016973933669879874,0.026638500102738116,0.05690047838412822,0.04667375182575062,,,0.16553887272219314,0.2216704316954385,,,,0.1728567903215428,,0.118743747570185,0.14501549057982524,0.14897183583526855,0.10595181963590815,0.08057748255597676,0.10474858232408145,0.09426297834600317,0.11448685826202701,0.09909445592758298,0.09126419177559633,0.1111114010256041,0.10986870817411866,,,0.16137566137566137,,0.10885928477053607,0.09339823756768843,,10,10,TT
,0.01648717175851471,0.02772211731059212,0.06019526746170978,0.0500519534737366,,,0.1743563394377752,0.22909390349876185,,,,0.17537685274287665,,0.11868761914782736,0.14893105783421812,0.14248746563157044,0.10959609680928371,0.08230638779350967,0.10599003867226924,0.09496065492868189,0.11405914785777897,0.09788404186269552,0.08958112862918409,0.10964130618560508,0.10180975540197298,,,0.17063203664558357,,0.09446956780186971,0.09088012033581697,,11,11,TT
,0.004673865388134241,-0.001210496917333935,0.015352946173493209,7.62279496143287E-4,,,0.0015116146770095017,0.015091397508609211,,,,9.227973952744034E-4,,0.002476754154180395,0.025850630351460634,0.06758410246407928,0.008556781249320678,-2.699193710678477E-4,0.01221703009036945,-0.008616606891513036,0.013939565951688982,0.005644162082983973,0.0016913801465713793,0.01681930552668844,0.018794569900941815,,,0.03591162416308507,,0.0021441948626603554,0.021285762509105337,,12,12,TT
,0.009036436113272612,0.018809217379505146,0.05005546868317492,0.03791899287241497,,,0.1427367178105001,0.2197201077062458,,,,0.18445761754628032,,0.14190364005651904,0.14785618908037373,0.07271713376106632,0.028611348559987856,0.009322469759958546,0.027777291224690345,0.014157709208820738,0.03364243391278969,0.024172197826524827,0.01737904712697269,0.03499958648359426,0.03855728999345103,,,0.056651279899286616,,0.030072629102366334,0.0346698524948072,,13,13,TT
,0.0036740306899091363,0.012442343619508188,0.03737016102872568,0.03193954276524103,,,0.1861524524201703,0.25827747159736125,,,,0.24866451644764612,,0.19287146361240787,0.18972695370812512,0.06714002251401145,0.029085416447118456,0.015185727215840245,0.034668425441274985,0.019054187372099563,0.03866702064066148,0.029083586231293413,0.02271156462474266,0.04027064433474407,0.04437633602844272,,,0.07863994432608648,,0.04126823208350181,0.03611409436443125,,14,14,TT
,0.006597546851487156,0.016079419503229473,0.04245575900810395,0.03848127262623208,,,0.1978361672808776,0.2588532475800568,,,,0.24897166579359947,,0.192918635028608,0.20849806241188953,0.0691683082144244,0.039511862958148146,0.027838160525740497,0.0493594375138599,0.033662062240891515,0.053191112754745806,0.04053086618462848,0.034701660347709364,0.05328792166355251,0.04053151688197932,,,0.07336757153338225,,0.0473903678360895,0.04006573232541951,,15,15,TT
,0.03662447012131857,0.06330500857567473,0.09268606389047765,0.09066241545871202,,,0.286285913917688,0.34290032000810666,,,,0.28614774747357064,,0.206464980999352,0.18979281237793288,0.10442066749092657,0.0671422633600657,0.0437354748509766,0.04170608296570222,0.02800220530368886,0.05101334822460766,0.039810840533638286,0.03197270784235287,0.050964226724337924,0.04129538051593116,,,0.07320895192582517,,0.03298636935406358,0.03369384700692644,,16,16,TT
,0.0475018968484798,0.07457890150899373,0.10073529411764706,0.09991511474398265,,,0.28136511481025694,0.35770609318996416,,,,0.30212250540662183,,0.22249942510962564,0.1946893445827043,0.09637453031380115,0.0632144461279892,0.04209255072796364,0.037505843331360304,0.024879829481286204,0.0474859377155539,0.0365482354445365,0.03147491129255673,0.04817171685696631,0.043443974827893535,,,0.07168717709385959,,0.03463171113371623,0.03758528966785916,,17,17,TT
