constant,2019-02-19,2019-03-21,2019-03-26,2019-03-31,2019-04-25,2019-04-28,2019-04-30,2019-05-15,2019-05-20,2019-05-25,2019-05-28,2019-05-30,2019-06-07,2019-06-09,2019-06-14,2019-07-04,2019-07-19,2019-07-29,2019-08-03,2019-08-08,2019-08-13,2019-08-18,2019-08-28,2019-09-02,2019-09-12,2019-09-15,2019-09-20,2019-09-22,2019-09-30,2019-10-02,2019-10-07,2019-10-12,system:index,FID,type
,0.029531341748145912,0.04075652855601294,0.06658292326293977,0.05916074051746634,,,0.23467542629107616,0.3291860032144539,,,,0.3189122912042567,,0.22094917685876395,0.21166588677855994,0.16762844162231177,0.13069559373386394,0.09743192319642531,0.13226897458448122,0.125302589073536,0.14243434588612755,0.06571475074105648,0.05828792205208548,,0.07013828843210537,,,0.07898443075994706,,0.05478397464630626,0.07230413927873512,,0,0,PP
,0.007767620512270597,0.006897907775457952,0.02461504461657753,0.008826704915196716,,,0.04567371805158227,0.27105432469887836,,,,0.3063662433015707,,0.23468983926490974,0.2007531913170855,0.06327369911241501,0.02385522870182988,0.016379589478722947,0.021047003703339978,0.003600654664484452,0.02690769747451018,0.019209213653533716,0.011531681148653623,,0.018820697258281973,,,0.0498538388916564,,0.008462111049113106,0.014215059023834818,,1,1,TT
